
=== DEALER (461 rows, 122 suspect) ===
[?] # 386  AMCS Limited                              Lilongwe         0882 98 79 87    no-auto-keyword; short-generic-name
[?] # 387  FES lilongwe                              Lilongwe                          no-auto-keyword; short-generic-name
    # 388  A-Jays Car Rental                         Lilongwe         0999 97 47 50    
    # 389  Puma Energy Malawi Area 18 Service Stati  Lilongwe         0999 51 06 28    
    # 390  Motor Trends Mw                           Lilongwe         0998 26 86 14    
    # 391  Mersaac Motor Services                    Lilongwe         0992 61 99 18    
[?] # 392  iFleet                                    Lilongwe         0995 13 32 81    no-auto-keyword; short-generic-name
    # 393  DMC Autostyle                             Lilongwe         0999 55 79 91    
    # 394  PLUTO GENERAL SUPPLIES & MAINTENANCE      Lilongwe         0999 76 49 01    
    # 395  Adunga A and R Engineering                Lilongwe         0992 39 53 59    
    # 396  McDAFF electricals                        Lilongwe         0995 83 82 28    
    # 397  25 motors                                 Lilongwe                          
    # 398  Urban motor works                         Lilongwe         0998 73 11 73    
[?] # 399  Ghosy                                     Lilongwe         0997 72 32 54    no-auto-keyword; short-generic-name
[?] # 400  Area 25 C Market (Pambuzi)                Lilongwe                          area-marker: /^area\s+\d+/i; area-marker: /\bmarket\b/i; no-auto-keyword
[?] # 401  fiify6                                    Lilongwe                          no-auto-keyword; short-generic-name
[?] # 402  Nanjiri Market                            Lilongwe         0990 65 47 68    area-marker: /\bmarket\b/i; no-auto-keyword; short-generic-name
    # 403  Smooth Car Rental                         Lilongwe         0992 74 13 37    
    # 404  JAYEE CAR RENTAL                          Lilongwe                          
    # 405  Trendsetters Car Hire                     Lilongwe         0999 62 80 61    
    # 406  Vehicle Tracker pro mw                    Lilongwe         0999 92 45 50    
    # 407  The Gateway Mall                          Lilongwe         07982 974033     
    # 408  Royal Motors                              Lilongwe         01 759 904       
    # 409  TN Auto deals UK                          Lilongwe         0990 87 58 70    
    # 410  JK PERFORMANCE CAR WASH                   Lilongwe         0994 83 68 64    
[?] # 411  Area 47                                   Lilongwe                          area-marker: /^area\s+\d+/i; no-auto-keyword; short-generic-name
    # 412  TotalEnergies Area 47 Service Station     Lilongwe                          
    # 413  Kajani Car Hire                           Lilongwe         0999 35 95 40    
[?] # 414  Area 47 Sector 3 Trading Centre           Lilongwe         0991 33 25 36    area-marker: /^area\s+\d+/i; area-marker: /\btrading\s+centre\b/i; no-auto-keyword
    # 415  Fastlane Car wash                         Lilongwe                          
[?] # 416  Area 47 sector 3                          Lilongwe                          area-marker: /^area\s+\d+/i; no-auto-keyword
    # 417  Rose Garden, Area 47, LL                  Lilongwe                          
    # 418  Frenod & Vit Freight                      Lilongwe         0998 75 45 34    
[?] # 419  Waheguru travels                          Lilongwe         0997 72 22 27    no-auto-keyword; short-generic-name
    # 420  Klassiq Rent A Car                        Lilongwe         0999 41 19 55    
[?] # 421  Area 47/1 Police Station                  Lilongwe                          off-topic: police; area-marker: /^area\s+\d+/i; no-auto-keyword
    # 422  Ready Rides Car rentals                   Lilongwe                          
    # 423  Express Car hire                          Lilongwe         0993 15 52 12    
    # 424  car rentals                               Lilongwe         0888 13 67 85    
[?] # 425  City Mall                                 Lilongwe                          no-auto-keyword; short-generic-name
    # 426  Noor Motors                               Lilongwe         0999 58 07 86    
    # 427  YAWACHI MOTOR VECHLE SPECIAL LIST GARGA   Lilongwe         0999 56 13 69    
    # 428  East Motors                               Lilongwe                          
    # 429  High View Motors Limited                  Lilongwe                          
[?] # 430  Malangalanga Business Market Center       Lilongwe                          area-marker: /\bmarket\b/i; no-auto-keyword
[?] # 431  UNIQUE CAR CLINIC                         Lilongwe         0996 96 03 28    off-topic: clinic
[?] # 432  Biwi Market                               Lilongwe         0888 60 07 04    area-marker: /\bmarket\b/i; no-auto-keyword; short-generic-name
[?] # 433  Biwi                                      Lilongwe                          no-auto-keyword; short-generic-name
    # 434  CAR Detailing                             Lilongwe         0983 27 61 84    
    # 435  Quizologistic auto mobile                 Lilongwe         0995 07 80 80    
    # 436  JU LEE CARZ                               Lilongwe         0991 32 53 69    
    # 437  Thuyamizi Import and Export               Lilongwe         0994 03 79 54    
    # 438  Car parts mazda                           Lilongwe                          
    # 439  Zodiak car breakers                       Lilongwe                          
    # 440  TIMO WORLD VENTURES (MOTOR SPARE PARTS)   Lilongwe         0999 39 84 96    
    # 441  LOVEMAS MOTORS                            Lilongwe         0999 51 30 17    
[?] # 442  Kawale                                    Lilongwe                          no-auto-keyword; short-generic-name
[?] # 443  Kawale Filling Station                    Lilongwe         0993 10 07 84    off-topic: filling station; no-auto-keyword
    # 444  Kanjala motors                            Lilongwe                          
    # 445  King Car Wash                             Lilongwe         0995 26 33 33    
    # 446  Kazidule Car Hire                         Lilongwe         0991 21 95 50    
    # 447  Queens mall Toyota                        Lilongwe         0999 55 53 80    
[?] # 448  djthiya1@                                 Lilongwe                          no-auto-keyword; short-generic-name
    # 449  MANCHESTER MOTORS                         Lilongwe         0881 74 87 70    
    # 450  Malawi Revenue Authority                  Lilongwe         01 762 899       
    # 451  CFAO MOBILITY MALAWI LIMITED              Lilongwe                          
    # 452  Road Traffic Department                   Lilongwe         01 753 699       
[?] # 453  Roads Authority                           Lilongwe         0888 14 70 84    no-auto-keyword; short-generic-name
[?] # 454  Lilongwe Technical College                Lilongwe         0994 49 74 78    off-topic: college; no-auto-keyword
[?] # 455  Almeida Transport                         Lilongwe         0888 82 37 11    no-auto-keyword; short-generic-name
    # 456  Roads Fund Administration                 Lilongwe         0884 85 56 34    
[?] # 457  Lilongwe Police Station                   Lilongwe         0887 39 36 67    off-topic: police; no-auto-keyword
[?] # 458  Crossroads Hotel                          Lilongwe         0888 75 04 44    off-topic: hotel; no-auto-keyword; short-generic-name
    # 459  Wimpy Crossroads Lilongwe                 Lilongwe         0991 52 63 99    
    # 460  Cargo and transport vehicle depot.        Lilongwe                          
[?] # 461  Crossroad Gym                             Lilongwe                          no-auto-keyword; short-generic-name
    # 462  Blueberry Travel Malawi-Lilongwe          Lilongwe         0991 33 06 66    
    # 463  Road Traffic Commission                   Lilongwe                          
[?] # 464  cross roads                               Lilongwe         0888 75 04 44    no-auto-keyword; short-generic-name

=== GARAGE (486 rows, 108 suspect) ===
    #   1  AutoCare Malawi                           Blantyre         +265991234567    
    #   2  Quality Motors Workshop                   Lilongwe         +265881234567    
    #   3  Precision Auto Services                   Lilongwe         +265991567890    
    #   4  Mzuzu Auto Repair                         Mzuzu            +265881567890    
    #   5  Executive Auto Care                       Blantyre         +265991789123    
    #   8  Garage e2e_20260410_233316_8bf4fd         Blantyre         +265999111222    
    #   9  Garage e2e_20260410_233342_c1b7ec         Blantyre         +265999111222    
[?] #  10                                            Blantyre                          no-auto-keyword; short-generic-name
[?] #  11                                            Blantyre                          no-auto-keyword; short-generic-name
[?] #  12                                            Blantyre                          no-auto-keyword; short-generic-name
[?] #  13                                            Blantyre                          no-auto-keyword; short-generic-name
    #  14  Garage Upload Tester 20260411003727's Ga  Blantyre                          
    #  15  Garage Upload Tester 20260411004036's Ga  Blantyre                          
    #  16  Garage Upload Tester 20260411004200's Ga  Blantyre                          
    #  17  Garage Upload Tester 20260411004305's Ga  Blantyre                          
    #  18  Garage Upload Tester 20260411004414's Ga  Blantyre                          
    #  19  Garage Upload Tester 20260411011457's Ga  Blantyre                          
    #  20  Garage Upload Tester 20260411011931's Ga  Blantyre                          
[?] #  21                                            Blantyre                          no-auto-keyword; short-generic-name
    #  22  Garage Upload Tester 20260411012220's Ga  Blantyre                          
[?] #  23                                            Blantyre                          no-auto-keyword; short-generic-name
[?] #  24                                            Blantyre                          no-auto-keyword; short-generic-name
    #  25  Garage Upload Tester 20260411013342's Ga  Blantyre                          
[?] #  26                                            Blantyre                          no-auto-keyword; short-generic-name
    #  27  Garage Upload Tester 20260411013713's Ga  Blantyre                          
[?] #  28                                            Blantyre                          no-auto-keyword; short-generic-name
    #  29  Garage Upload Tester 20260411014803's Ga  Blantyre                          
[?] #  30                                            Blantyre                          no-auto-keyword; short-generic-name
    #  31  Premium Auto Malawi Garage                Ntcheu           +265 353 830 86  
    #  32  Auto Repair Garage                        Lilongwe         0999 91 92 93    
    #  33  Autolube Service Centre                   Lilongwe         0999 62 42 12    
    #  34  German Tech Cars, Lilongwe.               Lilongwe         0984 11 16 76    
    #  35  Carrecon                                  Lilongwe         0994 81 59 91    
    #  36  Mc motors malawi                          Lilongwe         0884 24 27 11    
    #  37  Rex Automotive Systems                    Lilongwe         0993 67 02 59    
    #  38  Lahore Motors                             Lilongwe         0991 48 64 44    
    #  39  Costantini Automotive and Engineering     Lilongwe         01 755 336       
    #  40  Maziko garage mechanic                    Lilongwe         0993 04 95 08    
    #  41  Chibiso Motors                            Lilongwe         0999 56 73 17    
    #  42  AUTOTEC                                   Lilongwe                          
    #  43  NSSC Automotive                           Lilongwe                          
    #  44  Jilani Motors                             Lilongwe         0999 87 86 92    
    #  45  AA Motors                                 Lilongwe                          
    #  46  JoMecha Car Care Centre                   Lilongwe         0881 29 11 22    
    #  47  RLA Motors                                Lilongwe         0997 00 21 30    
    #  48  Fleet Tech Services Limited               Lilongwe         0999 94 91 28    
    #  49  Classic Garage And Auto Parts             Lilongwe                          
[?] #  50  CM Recovery                               Lilongwe         0995 48 14 60    no-auto-keyword; short-generic-name
    #  51  GUWAH MOTORS                              Lilongwe         0991 79 73 30    
    #  52  Silver Garage and Tyre Centre             Lilongwe         0993 70 68 42    
    #  53  General Motors Garage                     Lilongwe                          
    #  54  L.B Motors                                Lilongwe         0883 70 34 39    
    #  55  Master plan garage                        Lilongwe         0991 36 21 74    
    #  56  Chagwira Mechanica Service                Lilongwe         0999 33 49 37    
    #  57  S.M. Motors                               Lilongwe         0995 80 00 00    
    #  58  Mechanic                                  Lilongwe         0999 07 09 43    
[?] #  59  Presidential Way Total Filling Station    Lilongwe         0999 83 89 66    off-topic: filling station; no-auto-keyword
    #  60  Motor Service Centre                      Lilongwe                          
    #  61  COF Centre-Vehicle Inspection Centre      Lilongwe         0999 93 31 23    
    #  62  EXIDE BATTERY FIT CENTRE                  Lilongwe         0999 96 66 81    
    #  63  Kate Motor vehicle services               Lilongwe                          
    #  64  Motor Vehicle Diagnostic Center           Lilongwe         0999 22 59 80    
    #  65  Arise and Shine Service Center            Lilongwe         0982 32 77 56    
    #  66  Malangalanga Workshop                     Lilongwe                          
    #  67  Car key programming Malawi                Lilongwe         0884 52 38 34    
    #  68  I.A.M. Motors                             Lilongwe         0888 45 77 86    
    #  69  Ashraf's Taxi & Tours Malawi              Lilongwe         0999 93 33 84    
    #  70  Anake taxi & tours services               Lilongwe         0888 74 39 55    
    #  71  Teivygo Taxi Service                      Lilongwe         0994 77 09 59    
    #  72  Convenient Car Hire                       Lilongwe                          
    #  73  Streetwaves Taxi Service                  Lilongwe         0999 47 16 77    
    #  74  the joy taxi service                      Lilongwe         0999 25 48 53    
    #  75  EW Taxi Services & Car Hire               Lilongwe         0992 05 86 64    
    #  76  24/7 Taxi Lilongwe                        Lilongwe         0998 02 49 02    
    #  77  Taxi & car rental in Lilongwe             Lilongwe         0993 76 14 40    
    #  78  Skylane Taxi Services                     Lilongwe         0885 31 27 76    
    #  79  Taxi Andrew Lilongwe                      Lilongwe         0999 34 27 51    
    #  80  Convenient Car Hire                       Lilongwe         0888 71 27 87    
    #  81  Grootman Motors                           Blantyre         0886 51 72 57    
    #  82  ZOOM-Tech Motors                          Blantyre                          
    #  83  Manchester motor mechanical centre        Blantyre         0884 93 30 65    
    #  84  Moks Auto                                 Blantyre         0881 72 54 24    
    #  85  Autolube Service Centre                   Blantyre         0997 86 97 86    
    #  86  V-Tec Automotive Services                 Blantyre         0992 41 81 23    
    #  87  Auto Doc Mw                               Blantyre         0999 46 04 94    
    #  88  Fernando Motors                           Blantyre         01 876 868       
    #  89  WES Motors mw                             Blantyre         0999 44 88 51    
    #  90  Telka Motors                              Blantyre         0888 66 60 22    
    #  91  One Stop Automotive                       Blantyre         0999 46 40 40    
    #  92  Total Care Motors                         Lilongwe         0991 84 58 61    
    #  93  Tyre Trove                                Lilongwe         0999 11 80 77    
    #  94  MONTI MOTORS                              Lilongwe         0995 49 12 46    
    #  95  First class car wash and service centre   Lilongwe         0998 13 81 35    
    #  96  Stomrm Auto Mechanic workshop             Lilongwe         0997 82 18 99    
    #  97  Andrews Panel Beaters and Car Breaking    Lilongwe         0993 13 63 00    
    #  98  Bulirani Panel Beaters                    Lilongwe         0999 22 91 57    
    #  99  Autoboyz Panel beaterz                    Lilongwe         0991 93 51 86    
    # 100  LIMPOPO PANEL BEATERS                     Lilongwe         0888 07 22 30    
    # 101  fortune panel beaters                     Lilongwe                          
    # 102  J&F Motors                                Lilongwe         0888 16 19 10    
    # 103  Kalie Service Shop                        Lilongwe         0999 39 27 77    
    # 104  Paramount Auto Paints                     Lilongwe         0994 40 99 94    
    # 105  WIMA AUTO PAINTS                          Lilongwe         0994 70 09 46    
    # 106  Lcb Automotive                            Lilongwe         0980 03 36 40    
    # 107  AUTO CARE COLOR SOLUTION                  Lilongwe         0994 48 86 15    
[?] # 108  NKHAMUL TRADING                           Lilongwe         0888 35 71 26    no-auto-keyword; short-generic-name
    # 109  PARAMOUNT AUTO PARTS & PAINTS             Blantyre         0999 87 01 44    
[?] # 110  HELIOS                                    Lilongwe         0995 32 16 16    no-auto-keyword; short-generic-name
    # 111  Tropical Paints Lilongwe                  Lilongwe         0888 53 67 86    
    # 112  KINGWELL TYRE CENTRE TRADING AS KWIK FIT  Lilongwe         0983 75 01 65    
    # 113  Associated Suppliers Lilongwe             Lilongwe         0891 00 28 30    
    # 114  TITAZITYRES                               Lilongwe         0993 55 32 70    
    # 115  Mapeto Tyres                              Lilongwe         0885 31 33 13    
    # 116  BTW - Battery Tyre World                  Lilongwe         0999 93 09 30    
[?] # 117  Kwik-Fit KTC                              Lilongwe         +265 995703935   no-auto-keyword; short-generic-name
[?] # 118  Baro Traders                              Lilongwe         0994 04 76 20    no-auto-keyword; short-generic-name
    # 119  Wheels & Exhaust Centre                   Lilongwe                          
[?] # 120  Treadmasters                              Lilongwe         0993 75 76 45    no-auto-keyword; short-generic-name
[?] # 121  Fast wheels                               Lilongwe                          no-auto-keyword; short-generic-name
    # 122  Kwik Fit Biwi                             Lilongwe         0995 70 39 35    
    # 123  Tyre City                                 Lilongwe                          
[?] # 124  Nu-Tread Limited                          Lilongwe         01 751 061       no-auto-keyword; short-generic-name
    # 125  Fit N Fix                                 Lilongwe                          
    # 126  Kally B Motors                            Lilongwe         0999 44 36 84    
[?] # 127  Top Gear                                  Lilongwe         0999 36 94 49    no-auto-keyword; short-generic-name
    # 128  North End Motors Ltd.                     Lilongwe         0999 96 02 36    
    # 129  Auto electrics and diesel supply          Lilongwe                          
    # 130  blessings auto electrical parts           Lilongwe         0999 51 93 26    
    # 131  Kho auto electrics                        Lilongwe                          
    # 132  Imani Auto Giant                          Lilongwe         0999 22 45 65    
    # 133  Katiyi auto sales and services            Lilongwe                          
    # 134  Hassan Automotive                         Lilongwe         0996 83 25 58    
    # 135  McDaff Gaffar                             Lilongwe         0995 83 82 28    
    # 136  victors carcare                           Lilongwe                          
    # 137  Mpezeni Spare Parts                       Lilongwe         0998 20 28 62    
    # 138  Multi Auto Parts Company                  Lilongwe         0998 79 27 86    
[?] # 139  M1 Road                                   Lilongwe         0999 49 33 94    no-auto-keyword; short-generic-name
    # 140  Blessed Offsprings GD Auto Spare Shop     Lilongwe         0999 49 33 94    
    # 141  Kan Autoparts                             Lilongwe         0884 88 11 21    
    # 142  Yattsman & Boltsman Auto Parts            Lilongwe         0999 95 02 09    
    # 143  Car Truck And Trailer Auto Spares         Lilongwe         0999 03 37 72    
    # 144  Authentic Automobile Services Spare Part  Lilongwe         0999 39 07 77    
    # 145  CRUISE AUTOMOTIVE SOLUTIONS               Lilongwe         0999 45 69 80    
    # 146  CFAO MOBILITY-Queens mall parts outlet    Lilongwe         0992 85 57 32    
    # 147  Sahara Parts Centre                       Lilongwe         0999 92 10 62    
[?] # 148  Mascon                                    Lilongwe         0997 11 92 22    no-auto-keyword; short-generic-name
    # 149  VISCOCITY MOTOR PARTS                     Lilongwe                          
    # 150  universal car parts                       Lilongwe                          
    # 151  Xtreme Auto Parts                         Lilongwe         0995 51 77 42    
    # 152  Car parts                                 Lilongwe         0995 14 33 55    
    # 153  SRS Carbon Cleaning Service               Lilongwe         0999 98 37 30    
    # 154  PERFECT AUTO ENGINEERING LTD              Lilongwe         0997 70 78 90    
[?] # 155  MPS HQ                                    Lilongwe                          no-auto-keyword; short-generic-name
    # 156  Mzama General Engineers                   Lilongwe         0998 42 96 56    
    # 157  JCM automatic gearbox repair & services   Lilongwe         0999 73 48 67    
    # 158  Lsmart motors                             Lilongwe         0999 83 05 99    
    # 159  Emmy prime author spare parts             Lilongwe         0997 27 49 19    
    # 160  Auto King                                 Lilongwe         0999 64 36 33    
    # 161  MC CAR & TRUCKS BREAKERS                  Lilongwe         0991 49 52 49    
    # 162  J.M Bearing Center                        Lilongwe         0991 79 25 52    
    # 163  TotalEnergies Gateway Mall Service Stati  Lilongwe         0992 78 20 38    
    # 164  TotalEnergies Walkers Service Station     Lilongwe         0985 02 55 31    
    # 165  TotalEnergies Independence Drive Service  Lilongwe         0888 84 14 21    
    # 166  TotalEnergies Lilongwe Main Service Stat  Lilongwe         0888 96 29 00    
    # 167  TotalEnergies Area 6 Service Station      Lilongwe         0999 31 37 86    
[?] # 168  Best Oil Filling Station Area 49          Lilongwe         0988 11 62 45    off-topic: filling station; no-auto-keyword
    # 169  TotalEnergies Ufulu Road Service Station  Lilongwe         0995 30 77 31    
    # 170  Puma Energy Malawi City Center Service S  Lilongwe         0884 90 57 54    
    # 171  TotalEnergies Bunda Service Station       Lilongwe         0999 84 23 98    
    # 172  TotalEnergies Kanengo Service Station     Lilongwe                          
    # 173  TotalEnergies Area 12 Service Station     Lilongwe                          
    # 174  Puma Energy Lilongwe Service Station      Lilongwe         0999 01 15 99    
    # 175  TotalEnergies Mantino Service Station     Lilongwe         0888 82 27 94    
    # 176  Blantyre Mechanical Services              Blantyre         0992 23 47 55    
    # 177  Nutech Automotive                         Blantyre         0996 37 70 69    
    # 178  Kim Motor vehicle maintenance and servic  Lilongwe         0998 28 98 01    
[?] # 179  Kwik-Fit                                  Lilongwe         0897 54 12 83    no-auto-keyword; short-generic-name
    # 180  Yattsman & Boltsman Auto Parts and Auto   Lilongwe                          
    # 181  GOOD DEEDS CAR BODY DOCTORS               Lilongwe         0997 05 03 24    
    # 182  KINGPIN WORKSHOP (France car)             Lilongwe         0981 43 60 50    
    # 183  PG Glass Lilongwe                         Lilongwe         01 757 601       
    # 184  Sundy windscreen crack repairs            Lilongwe         0999 01 28 48    
    # 185  Hartford                                  Lilongwe         0999 53 07 20    
[?] # 186  iFix                                      Lilongwe         0996 23 77 35    no-auto-keyword; short-generic-name
[?] # 187  Glass fit                                 Lilongwe                          no-auto-keyword; short-generic-name
    # 188  Ora Glass And Aluminium                   Lilongwe         0987 37 61 10    
    # 189  GC Glass and Aluminium                    Lilongwe         0996 00 20 30    
    # 190  Battery Specialist - Hifase Batteries -   Lilongwe         0999 28 11 85    
[?] # 191  GLASSCO Malawi                            Lilongwe         0999 22 25 05    no-auto-keyword; short-generic-name
    # 192  Willard battery centre-Veracity Autotron  Lilongwe         0999 73 26 89    
    # 193  Powertex Limited, Area4 & Area 13         Lilongwe         0883 74 23 05    
    # 194  Powertex Limited, Area4                   Lilongwe         0999 16 30 37    
    # 195  Taurus Battery Centre                     Lilongwe                          
[?] # 196  Electronics 4U                            Lilongwe         0993 14 25 61    no-auto-keyword; short-generic-name
    # 197  Electra Sales Ltd                         Lilongwe         0887 00 62 22    
[?] # 198  Sky Electronics                           Lilongwe         0993 09 92 98    no-auto-keyword; short-generic-name
    # 199  Sana Cash N Carry Malawi                  Lilongwe         0988 82 72 40    
[?] # 200  A2Z Electronics                           Lilongwe         0996 28 40 31    no-auto-keyword; short-generic-name
    # 201  Game Stores - Lilongwe                    Lilongwe         01 751 159       
[?] # 202  BenΓÇÖs battery                           Lilongwe                          no-auto-keyword; short-generic-name
    # 203  Mobile City (Lilongwe)                    Lilongwe         0999 66 00 06    
    # 204  BLUE AIR ENGINEERING                      Lilongwe         0993 38 67 28    
[?] # 205  Proair Engineering                        Lilongwe         0999 86 25 43    no-auto-keyword; short-generic-name
[?] # 206  BICCO International                       Lilongwe         01 759 411       no-auto-keyword; short-generic-name
    # 207  Commercial refrigeration and engineering  Lilongwe         0998 59 63 60    
[?] # 208  Wayne Plug                                Lilongwe                          no-auto-keyword; short-generic-name
[?] # 209  Maranet Trading                           Lilongwe         0985 77 99 57    no-auto-keyword; short-generic-name
    # 210  S MOTORS                                  Blantyre         0888 39 16 42    
    # 211  Gemta Motors                              Blantyre         0999 92 96 64    
    # 212  Sam motors                                Blantyre         0888 12 13 11    
[?] # 213  Kwik-Fit Malawi                           Blantyre         01 835 808       no-auto-keyword; short-generic-name
    # 214  Chirimba Garage                           Blantyre                          
    # 215  MOTOR POINT                               Blantyre         0993 77 02 13    
    # 216  SMD Car Breakers and Garage               Blantyre         0995 568841      
    # 217  AFRICA AUTOMOBILES                        Blantyre         0991 94 17 84    
    # 218  Martins car breaking masters              Blantyre                          
    # 219  Car Repairs                               Blantyre                          
    # 220  Humble Accessories and Auto Parts Shop    Blantyre         0997 56 30 67    
    # 221  Gateway motors                            Blantyre         0999 91 35 47    
    # 222  Evergreen Auto Parts and Windscreen Serv  Blantyre         0996 69 88 69    
    # 223  Motorvation                               Blantyre         0999 91 95 36    
    # 224  B & B Autocare Limited                    Blantyre         01698 822548     
    # 225  Service Center & Auto Glass Suppliers     Blantyre         0999 46 00 82    
    # 226  Motor Service Centre                      Blantyre         0211 226 348     
    # 227  Automobile Services Centre                Blantyre         0886 16 59 40    
    # 228  Speed fitment and service center          Blantyre                          
    # 229  Fastwheels Blantyre                       Blantyre         0997 86 31 52    
    # 230  STAR PANEL BEATERS LTD                    Blantyre         0999 41 79 32    
    # 231  Progressive Panel Beaters & Transport Co  Blantyre                          
    # 232  The panel shop                            Blantyre         0888 39 00 99    
    # 233  C&N panel beaters & recovery services     Lilongwe         0999 26 27 05    
    # 234  Entyre Marathon Tyres Factory             Blantyre         01 877 170       
    # 235  O Jussab tyre ftment centre               Blantyre         0888 82 94 42    
    # 236  Tyre Zone Warehouse                       Blantyre         0995 33 03 35    
    # 237  A1 Tyre Centre                            Blantyre                          
    # 238  Entyre Limited Limbe- Head Office         Blantyre         01 844 976       
    # 239  Supa Fit Limited                          Blantyre         0999 95 35 55    
    # 240  Mapeto Tyres                              Blantyre         0993 32 57 86    
    # 241  The Traction Vault                        Blantyre         0996 68 14 88    
[?] # 242  Millie Distributors                       Blantyre         0999 92 57 96    no-auto-keyword; short-generic-name
    # 243  Kxpress Tyre Fitters                      Blantyre         0886 68 89 60    
    # 244  O JUSSAB EXPRESS                          Blantyre         0985 53 41 00    
    # 245  SOUTHERN TIMBERS 2                        Blantyre         0991 35 75 91    
    # 246  Savanna tyres &,Autoparts                 Blantyre         0999 55 15 41    
    # 247  Entyre Limited (Head Office)              Blantyre         0999 24 57 89    
    # 248  Nyuka Autoparts Blantyre                  Blantyre         0882 10 27 87    
    # 249  FASAM AUTO PARTS                          Blantyre         0888 41 43 85    
    # 250  Gee's Auto Parts Malawi                   Blantyre         0881 80 80 89    
    # 251  Expert Auto Parts                         Blantyre         0888 75 03 15    
    # 252  KAPS AUTOPARTS                            Blantyre         0883 55 29 52    
[?] # 253  SALVAGE2000                               Blantyre         0996 14 56 52    no-auto-keyword; short-generic-name
    # 254  C & C Auto parts                          Blantyre         0880 46 55 04    
    # 255  RHEMA AUTO PARTS                          Blantyre         0888 78 91 68    
    # 256  Tati Invesments Malawi                    Blantyre         0999 78 31 35    
    # 257  GADRO AUTOPARTS AND GENERAL SUPPLIERS     Blantyre                          
    # 258  UTESCO LIMITED BLANTYRE                   Blantyre         0994 55 23 04    
    # 259  JCC CAR BREAKERS                          Blantyre         0999 92 79 83    
    # 260  AHENRZ AUTO PARTS                         Blantyre                          
[?] # 261  Electrade Distributors                    Blantyre         0888 87 79 47    no-auto-keyword; short-generic-name
    # 262  ACM Electrical Solutions                  Blantyre         0884 41 96 59    
    # 263  Arrow Electrical Contractors              Blantyre         0888 82 42 82    
    # 264  Sharma Electrical, Contracting & Winding  Blantyre         0999 95 07 89    
    # 265  AMA Motors                                Blantyre         0992 72 76 21    
    # 266  SEN ELECTRICAL PVT LTD                    Blantyre         0995 88 32 22    
    # 267  De-Driv AutoParts                         Blantyre         0999 36 09 99    
    # 268  KAMEZA ELECTRICAL MOTOR REWINDING & HYDR  Blantyre         0994 91 01 15    
    # 269  CFAO Service Centre                       Blantyre                          
    # 270  TotalEnergies Kristwick Service Station   Blantyre         0998 11 45 00    
    # 271  TotalEnergies Mount Pleasant Service Sta  Blantyre         0888 67 00 05    
    # 272  Puma Energy Malawi Soche Service Station  Blantyre         0888 84 22 17    
    # 273  TotalEnergies Sam Singh Service Station   Blantyre         0999 82 93 22    
    # 274  TotalEnergies Limbe Lonrho Service Stati  Blantyre         0995 46 52 25    
    # 275  TotalEnergies Ismail Service Station      Blantyre         0882 59 93 67    
    # 276  TotalEnergies Nyambadwe Service Station   Blantyre         0991 10 24 57    
    # 277  TotalEnergies Causeway Service Station    Blantyre         0999 82 71 83    
    # 278  TotalEnergies Machinjiri Service Station  Blantyre         0999 83 85 15    
    # 279  TotalEnergies Tsiranana Service Station   Blantyre         0999 75 82 59    
[?] # 280  Engineeringmind Malawi                    Blantyre         0999 41 58 44    no-auto-keyword; short-generic-name
    # 281  Mechanic Vin                              Blantyre         0992 99 40 43    
    # 282  Ever Green Auto Parts -Malawi             Blantyre         0888 66 89 37    
    # 283  G 1 refrigeration working shop            Blantyre         0884 76 39 01    
    # 284  HTM Motors                                Blantyre         0212 271 237     
    # 285  Auto Coatings                             Blantyre         0980 26 68 87    
[?] # 286  Kwik-Fit Chitawira                        Blantyre                          no-auto-keyword; short-generic-name
    # 287  Po's Auto Glass and Parts                 Blantyre         0994 74 28 15    
    # 288  PG Glass Blantyre                         Blantyre         01 872 495       
[?] # 289  Windscreen Masters                        Blantyre         0999 46 00 82    no-auto-keyword; short-generic-name
    # 290  Taurus Battery Centre                     Blantyre         01 824 608       
    # 291  Battery Care Centre Limited               Blantyre         0999 51 03 42    
    # 292  Powertex Limited, Blantyre Branch         Blantyre         0883 74 23 05    
    # 293  Powertex Limited, LIMBE SHOP              Blantyre         0880 00 68 22    
    # 294  Exide Express Ltd                         Blantyre         0888 87 43 29    
[?] # 295  Urban Industry                            Lilongwe         0888 92 40 75    no-auto-keyword; short-generic-name
[?] # 296  Battery Xpress                            Blantyre                          no-auto-keyword; short-generic-name
    # 297  Global refrigeration & air conditioning   Blantyre         0994 67 56 42    
[?] # 298  Creative Mind                             Blantyre                          no-auto-keyword; short-generic-name
[?] # 299  Σ╕¡σ¢╜Θçìµ▒╜(SINOTRUK)                    Blantyre         0990 29 61 64    no-auto-keyword; short-generic-name
    # 300  Top cars                                  Blantyre         0999 91 06 20    
    # 301  AK Car sound systems                      Blantyre         0999 08 35 88    
    # 302  Sani Auto                                 Thyolo           0886 23 22 22    
    # 303  Dynamic Auto Trends                       Blantyre         0999 62 44 22    
[?] # 304  Associated Suppliers                      Blantyre         0212 840 555     no-auto-keyword; short-generic-name
    # 305  Autokey Lab                               Blantyre         0883 33 80 40    
    # 306  Galu betele auto parts                    Blantyre         0881 86 30 34    
    # 307  ICON MOTORS & GARAGE                      Mzuzu            0995 05 67 61    
    # 308  Tenson Garage                             Mzuzu                             
    # 309  Lumbani Auto Services                     Mzuzu            0991 53 61 29    
